Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
-,-,Xanpat,854.47,-1.93,1109.1,0.0,84.88,0.64,45,0.0,7,0.0,37,0.0,1,0.0,15.56,0.0,2020-09-27
-,-,FilipDabrowski,854.31,-1.27,1251.79,0.0,132.49,0.42,24,0.0,7,0.0,17,0.0,0,0.0,29.17,0.0,2024-03-12
-,-,shall7,852.09,-1.59,1159.96,0.0,102.62,0.53,18,0.0,0,0.0,18,0.0,0,0.0,0.0,0.0,2020-06-28
-,-,Johnthemilkman,851.76,-1.92,1107.78,0.0,85.34,0.64,42,0.0,4,0.0,34,0.0,4,0.0,9.52,0.0,2021-10-24
-,-,BGMafia12,851.58,-1.49,1181.16,0.0,109.86,0.5,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2021-06-02
-,-,irvan,851.41,-1.19,1265.19,0.0,137.93,0.4,16,0.0,3,0.0,13,0.0,0,0.0,18.75,0.0,2021-11-15
-,-,Vv_Sazer,850.77,-1.91,1107.75,0.0,85.66,0.64,36,0.0,4,0.0,25,0.0,7,0.0,11.11,0.0,2021-06-02
1416,-6,PennyOrange,850.7,-1.92,1106.56,0.0,85.28,0.64,30,0.0,0,0.0,30,0.0,0,0.0,0.0,0.0,2024-12-11
-,-,wolvie02,850.29,-0.86,1419.25,0.0,189.65,0.29,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,Hapetiitti,849.75,-0.94,1368.29,0.0,172.85,0.31,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
1417,-6,denwiller,848.95,-1.73,1131.87,0.0,94.31,0.58,25,0.0,1,0.0,23,0.0,1,0.0,4.0,0.0,2024-12-08
-,-,LaFuria,846.79,-1.18,1261.15,0.0,138.12,0.39,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2021-04-25
-,-,Stefanos,845.88,-2.4,1052.31,0.0,68.81,0.8,78,0.0,9,0.0,69,0.0,0,0.0,11.54,0.0,2021-12-05
-,-,lolowest,844.98,-1.68,1137.1,0.0,97.37,0.56,15,0.0,0,0.0,15,0.0,0,0.0,0.0,0.0,2023-01-15
1418,-53,Archangel,844.62,-142.49,1416.46,-330.86,190.61,-62.79,7,5.0,5,3.0,2,2.0,0,0.0,71.43,-28.57,2025-07-07
-,-,GMass,844.54,-0.91,1379.68,0.0,178.38,0.3,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,bigshotrob,844.39,-1.52,1166.87,0.0,107.49,0.51,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2020-09-27
-,-,SrLantes,843.28,-1.42,1188.0,0.0,114.91,0.47,18,0.0,4,0.0,13,0.0,1,0.0,22.22,0.0,2019-12-30
-,-,DanielLin,843.15,-0.79,1464.52,0.0,207.12,0.26,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15
-,-,Zeti,842.14,-1.69,1134.82,0.0,97.56,0.56,30,0.0,5,0.0,20,0.0,5,0.0,16.67,0.0,2020-06-28
1419,-7,jurgen18,841.89,-1.64,1140.35,0.0,99.49,0.55,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2024-12-15
-,-,Strange,841.39,-1.82,1110.75,0.0,89.79,0.61,48,0.0,10,0.0,38,0.0,0,0.0,20.83,0.0,2020-03-30
-,-,Sobain,841.08,-1.14,1271.18,0.0,143.37,0.38,9,0.0,2,0.0,6,0.0,1,0.0,22.22,0.0,2023-02-12
-,-,Imperator_Europy,840.74,-1.74,1121.8,0.0,93.69,0.58,30,0.0,5,0.0,24,0.0,1,0.0,16.67,0.0,2020-11-08
1420,-7,janneskoehler,840.17,-1.6,1147.36,0.0,102.4,0.53,15,0.0,3,0.0,12,0.0,0,0.0,20.0,0.0,2025-05-31
-,-,N2ll,839.27,-1.16,1262.44,0.0,141.06,0.39,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-08-02
-,-,AlbertoMCS,838.98,-1.55,1156.03,0.0,105.69,0.52,18,0.0,5,0.0,12,0.0,1,0.0,27.78,0.0,2021-12-05
-,-,bananarepublic,837.47,-1.65,1135.09,0.0,99.21,0.55,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2021-06-02
1421,-7,Hectek,836.99,-2.29,1051.88,0.0,71.63,0.76,36,0.0,0,0.0,36,0.0,0,0.0,0.0,0.0,2025-04-18
1422,-6,Agathon,836.46,-1.31,1209.28,0.0,124.27,0.44,15,0.0,1,0.0,14,0.0,0,0.0,6.67,0.0,2025-04-05
1423,-8,Kradmesor,836.03,-1.87,1097.92,0.0,87.29,0.62,30,0.0,0,0.0,30,0.0,0,0.0,0.0,0.0,2024-12-08
1424,-6,Sooroosh,835.32,-1.16,1257.87,0.0,140.85,0.39,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-11-18
1425,-8,kackajoni,835.26,-1.81,1105.66,0.0,90.13,0.6,30,0.0,6,0.0,24,0.0,0,0.0,20.0,0.0,2025-02-05
1426,-7,Muzerious,833.72,-1.5,1160.25,0.0,108.84,0.5,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2024-11-30
-,-,Asturia,833.65,-1.54,1150.92,0.0,105.76,0.51,21,0.0,1,0.0,20,0.0,0,0.0,4.76,0.0,2023-01-22
-,-,dra49,833.48,-2.64,1019.8,0.0,62.1,0.88,107,0.0,10,0.0,96,0.0,1,0.0,9.35,0.0,2023-01-29
-,-,ralba,833.42,-2.0,1078.11,0.0,81.56,0.67,36,0.0,4,0.0,32,0.0,0,0.0,11.11,0.0,2022-06-05
-,-,toooooof,832.68,-0.93,1356.28,0.0,174.53,0.31,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,paulydev,832.21,-1.19,1245.28,0.0,137.69,0.4,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-08-02
-,-,Roybocop,831.67,-1.86,1096.5,0.0,88.27,0.62,36,0.0,5,0.0,29,0.0,2,0.0,13.89,0.0,2022-03-06
-,-,PixiePete,831.37,-1.74,1113.61,0.0,94.08,0.58,36,0.0,9,0.0,27,0.0,0,0.0,25.0,0.0,2020-09-27
-,-,FalcoLombardi,830.18,-0.82,1426.41,0.0,198.74,0.27,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15
-,-,pilscobra,829.65,-0.9,1374.59,0.0,181.65,0.3,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,dudurban,828.4,-1.53,1149.55,0.0,107.05,0.51,15,0.0,3,0.0,12,0.0,0,0.0,20.0,0.0,2024-01-16
-,-,12thManStanding,828.12,-1.31,1202.49,0.0,124.79,0.44,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2018-06-17
-,-,miberale,826.32,-2.97,993.76,0.0,55.81,0.99,88,0.0,1,0.0,83,0.0,4,0.0,1.14,0.0,2023-07-15
-,-,doodoo,825.02,-1.5,1151.85,0.0,108.94,0.5,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2020-12-06
-,-,HectorDart,824.74,-1.68,1117.34,0.0,97.53,0.56,18,0.0,2,0.0,16,0.0,0,0.0,11.11,0.0,2023-06-04
-,-,bence233,824.52,-1.44,1165.73,0.0,113.74,0.48,12,0.0,0,0.0,9,0.0,3,0.0,0.0,0.0,2023-04-30
1427,-7,Eels,824.09,-1.52,1146.44,0.0,107.45,0.51,12,0.0,1,0.0,9,0.0,2,0.0,8.33,0.0,2025-02-28
-,-,lingdianyike,824.08,-1.8,1096.1,0.0,90.67,0.6,25,0.0,1,0.0,24,0.0,0,0.0,4.0,0.0,2024-01-16
-,-,TheJamesBlake,823.93,-1.65,1120.63,0.0,98.9,0.55,15,0.0,0,0.0,15,0.0,0,0.0,0.0,0.0,2023-01-15
-,-,Golgotha,823.55,-1.4,1174.07,0.0,116.84,0.47,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2020-09-27
1428,-7,CanisLupus,822.43,-1.13,1257.11,0.0,144.9,0.38,6,0.0,0,0.0,4,0.0,2,0.0,0.0,0.0,2024-11-18
-,-,DiegoCoelho,822.3,-1.95,1073.98,0.0,83.89,0.65,36,0.0,5,0.0,31,0.0,0,0.0,13.89,0.0,2022-06-05
-,-,xqcjfway,821.1,-1.63,1122.3,0.0,100.4,0.54,18,0.0,2,0.0,14,0.0,2,0.0,11.11,0.0,2023-02-05
-,-,MacBad,820.25,-1.6,1127.55,0.0,102.43,0.53,18,0.0,0,0.0,18,0.0,0,0.0,0.0,0.0,2020-06-28
-,-,Khimbo,820.12,-1.51,1145.2,0.0,108.36,0.5,30,0.0,4,0.0,26,0.0,0,0.0,13.33,0.0,2017-11-10
-,-,stacy_ovsyanka,817.95,-1.28,1201.22,0.0,127.76,0.43,12,0.0,0,0.0,9,0.0,3,0.0,0.0,0.0,2020-11-08
-,-,rporrini,817.65,-2.42,1023.67,0.0,68.67,0.81,174,0.0,21,0.0,146,0.0,7,0.0,12.07,0.0,2019-12-30
-,-,Casaubon,817.65,-1.57,1133.35,0.0,105.23,0.52,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2021-01-24
1429,-7,Monken,817.49,-1.71,1103.75,0.0,95.42,0.57,30,0.0,5,0.0,25,0.0,0,0.0,16.67,0.0,2024-12-11
-,-,cassini23,815.67,-1.77,1093.46,0.0,92.6,0.59,18,0.0,0,0.0,17,0.0,1,0.0,0.0,0.0,2023-06-04
-,-,ligohigh,815.64,-0.73,1482.65,0.0,222.34,0.24,4,0.0,2,0.0,2,0.0,0,0.0,50.0,0.0,2021-11-15
-,-,to118,815.59,-1.92,1073.51,0.0,85.97,0.64,36,0.0,7,0.0,28,0.0,1,0.0,19.44,0.0,2020-12-06
-,-,KorE,813.28,-1.26,1202.44,0.0,129.72,0.42,9,0.0,1,0.0,8,0.0,0,0.0,11.11,0.0,2023-02-12
-,-,AlkashRusanovskiy,812.98,-1.36,1172.3,0.0,119.77,0.45,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2020-06-28
-,-,wik84,812.66,-1.29,1192.98,0.0,126.77,0.43,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2020-08-02
-,-,Marthy,812.64,-1.46,1147.34,0.0,111.57,0.49,21,0.0,3,0.0,14,0.0,4,0.0,14.29,0.0,2024-02-23
-,-,ZeroMaximus,812.59,-1.44,1152.46,0.0,113.29,0.48,15,0.0,2,0.0,13,0.0,0,0.0,13.33,0.0,2024-01-16
-,-,Ronald1,811.74,-1.48,1142.46,0.0,110.24,0.49,15,0.0,4,0.0,11,0.0,0,0.0,26.67,0.0,2024-01-16
-,-,Pascalculate,811.65,-2.62,999.17,0.0,62.5,0.87,129,0.0,11,0.0,114,0.0,4,0.0,8.53,0.0,2023-06-04
-,-,WulfstanCyning,810.92,-1.86,1074.96,0.0,88.01,0.62,36,0.0,5,0.0,31,0.0,0,0.0,13.89,0.0,2020-09-27
-,-,atry,809.92,-1.19,1221.42,0.0,137.17,0.4,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-08-02
-,-,Flynn,809.01,-1.9,1067.45,0.0,86.14,0.63,66,0.0,8,0.0,57,0.0,1,0.0,12.12,0.0,2018-10-14
-,-,Toreander,808.43,-1.57,1121.4,0.0,104.32,0.52,18,0.0,0,0.0,15,0.0,3,0.0,0.0,0.0,2021-03-02
1430,-6,JackoKun,806.29,-1.46,1142.24,0.0,111.98,0.49,12,0.0,0,0.0,11,0.0,1,0.0,0.0,0.0,2024-12-12
-,-,Nelissanne,806.15,-0.88,1361.37,0.0,185.07,0.29,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
1431,-8,Paajosh,806.09,-1.94,1060.35,0.0,84.75,0.65,45,0.0,8,0.0,36,0.0,1,0.0,17.78,0.0,2025-02-08
-,-,LUISPI,805.73,-0.87,1367.44,0.0,187.24,0.29,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,Duilin,805.63,-0.89,1357.12,0.0,183.83,0.3,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,Yannis,805.04,-1.8,1078.49,0.0,91.15,0.6,36,0.0,3,0.0,30,0.0,3,0.0,8.33,0.0,2020-09-27
-,-,MortenStor,804.93,-1.38,1160.3,0.0,118.46,0.46,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2021-10-24
-,-,Tapis_volant,804.74,-1.49,1134.03,0.0,109.76,0.5,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2020-09-27
-,-,Muki,803.65,-0.92,1335.05,0.0,177.13,0.31,4,0.0,0,0.0,3,0.0,1,0.0,0.0,0.0,2021-11-15
-,-,Baso,802.37,-0.82,1400.05,0.0,199.22,0.27,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,SirBrandalot,802.33,-1.46,1138.53,0.0,112.07,0.49,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2020-09-27
1432,-7,Kerrigan99,802.29,-1.76,1081.57,0.0,93.1,0.59,20,0.0,0,0.0,15,0.0,5,0.0,0.0,0.0,2025-01-28
1433,-7,greslack,800.87,-1.44,1140.93,0.0,113.35,0.48,12,0.0,0,0.0,11,0.0,1,0.0,0.0,0.0,2024-09-15
-,-,CivEnginner,799.98,-1.04,1268.29,0.0,156.11,0.35,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-08-02
1434,-7,Ev85,799.24,-1.74,1080.54,0.0,93.77,0.58,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2025-05-05
1435,-7,Majunior,798.61,-1.08,1249.82,0.0,150.4,0.36,6,0.0,0,0.0,4,0.0,2,0.0,0.0,0.0,2024-11-21
-,-,Demianv,797.65,-1.88,1059.36,0.0,87.24,0.63,66,0.0,6,0.0,59,0.0,1,0.0,9.09,0.0,2019-02-17
-,-,Majinbuu,797.0,-2.59,986.62,0.0,63.21,0.86,86,0.0,5,0.0,78,0.0,3,0.0,5.81,0.0,2024-01-16
1436,-7,pao,795.95,-0.98,1293.48,0.0,165.84,0.33,4,0.0,0,0.0,4,0.0,0,0.0,0.0,0.0,2025-01-28
-,-,XenoMatt,795.11,-1.34,1159.47,0.0,121.45,0.45,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2021-04-25
1437,-7,Sislar,794.61,-1.39,1145.73,0.0,117.04,0.46,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2024-12-02
-,-,Rhop8,793.94,-1.72,1078.88,0.0,94.98,0.57,24,0.0,3,0.0,21,0.0,0,0.0,12.5,0.0,2022-10-30
1438,-7,sleepwalker,793.52,-1.11,1234.04,0.0,146.84,0.37,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2025-05-01
-,-,Frimandyr,792.03,-1.31,1165.8,0.0,124.59,0.44,18,0.0,2,0.0,15,0.0,1,0.0,11.11,0.0,2020-06-28
-,-,woosan,791.15,-1.5,1117.42,0.0,108.76,0.5,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2023-07-30
-,-,Guernnister,790.56,-1.21,1194.16,0.0,134.53,0.4,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-08-02
-,-,aboadaa,789.38,-1.41,1136.1,0.0,115.57,0.47,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2021-03-02
-,-,simone.farina,788.67,-1.63,1107.58,0.0,106.3,0.54,30,0.0,11,0.0,19,0.0,0,0.0,36.67,0.0,2020-06-28
-,-,Borewitsch,787.96,-1.45,1126.91,0.0,112.98,0.48,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2020-09-27
1439,new,Wolfdragons,787.4,337.4,1381.23,-118.77,197.94,197.94,3,3.0,1,1.0,2,2.0,0,0.0,33.33,33.33,2025-07-09
-,-,jeannot_la_pinte,786.85,-0.93,1310.45,0.0,174.53,0.31,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,Nanozawr,786.8,-1.52,1109.25,0.0,107.48,0.51,18,0.0,1,0.0,16,0.0,1,0.0,5.56,0.0,2020-09-27
-,-,DancingQuinn,786.77,-1.11,1228.3,0.0,147.18,0.37,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-08-04
-,-,snowwll,786.75,-1.37,1144.29,0.0,119.18,0.46,12,0.0,0,0.0,6,0.0,6,0.0,0.0,0.0,2023-10-29
-,-,Paakit,783.77,-2.21,1006.19,0.0,74.14,0.74,33,0.0,0,0.0,32,0.0,1,0.0,0.0,0.0,2023-01-15
-,-,Feel_Young,783.59,-1.32,1155.18,0.0,123.86,0.44,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2020-11-08
-,-,Donnin,783.48,-1.6,1089.06,0.0,101.86,0.53,22,0.0,1,0.0,18,0.0,3,0.0,4.55,0.0,2021-11-15
-,-,Athenaios,782.3,-1.54,1100.89,0.0,106.2,0.51,18,0.0,0,0.0,18,0.0,0,0.0,0.0,0.0,2020-06-28
-,-,hcllineker,782.05,-0.82,1377.98,0.0,198.64,0.27,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
1440,-8,Davidson,779.91,-0.93,1307.51,0.0,175.87,0.31,4,0.0,0,0.0,4,0.0,0,0.0,0.0,0.0,2025-02-05
-,-,gaberosser,777.39,-1.83,1045.53,0.0,89.38,0.61,30,0.0,1,0.0,29,0.0,0,0.0,3.33,0.0,2024-01-16
-,-,Grobir,777.23,-1.09,1224.38,0.0,149.05,0.36,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-02-23
-,-,ImPlayingN4K3D,776.89,-1.53,1096.95,0.0,106.69,0.51,18,0.0,1,0.0,14,0.0,3,0.0,5.56,0.0,2021-03-02
-,-,LavenderQueen,776.54,-1.43,1118.88,0.0,114.11,0.48,15,0.0,0,0.0,12,0.0,3,0.0,0.0,0.0,2024-01-16
-,-,JurisII,776.18,-2.33,986.95,0.0,70.26,0.78,41,0.0,2,0.0,38,0.0,1,0.0,4.88,0.0,2023-04-16
1441,-8,Ronald,775.83,-1.61,1079.64,0.0,101.27,0.54,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2024-10-29
-,-,VeniVidiVindi,775.52,-1.49,1105.1,0.0,109.86,0.5,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2021-06-02
-,-,Grisen,775.17,-0.85,1349.86,0.0,191.56,0.28,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,Zurabman,775.06,-1.57,1087.19,0.0,104.04,0.52,18,0.0,1,0.0,17,0.0,0,0.0,5.56,0.0,2020-12-06
-,-,MaLoY,773.65,-1.48,1105.4,0.0,110.58,0.49,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2022-07-29
1442,new,collace,773.01,323.01,1322.35,-177.65,183.11,183.11,5,5.0,2,2.0,3,3.0,0,0.0,40.0,40.0,2025-06-25
1443,-9,Azami,771.93,-1.12,1210.38,0.0,146.15,0.37,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-11-15
-,-,jeffcorrie,771.56,-1.4,1122.18,0.0,116.88,0.47,18,0.0,2,0.0,16,0.0,0,0.0,11.11,0.0,2019-09-30
-,-,Moncop,769.62,-1.68,1061.56,0.0,97.31,0.56,18,0.0,0,0.0,17,0.0,1,0.0,0.0,0.0,2021-12-05
-,-,Firo,769.31,-0.85,1344.81,0.0,191.83,0.28,4,0.0,0,0.0,3,0.0,1,0.0,0.0,0.0,2021-11-15
-,-,Kangaroodi,768.4,-1.3,1144.48,0.0,125.36,0.43,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2020-06-28
1444,-9,iindianajones,767.46,-1.09,1214.97,0.0,149.17,0.36,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-11-12
-,-,Anto-8080,766.28,-1.4,1116.73,0.0,116.82,0.47,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2020-09-27
-,-,Nordenwatch,765.21,-1.44,1105.53,0.0,113.44,0.48,18,0.0,0,0.0,15,0.0,3,0.0,0.0,0.0,2020-06-28
-,-,LeoLeo,765.21,-1.44,1105.53,0.0,113.44,0.48,18,0.0,0,0.0,15,0.0,3,0.0,0.0,0.0,2020-06-28
-,-,Paiaso,765.09,-0.98,1264.05,0.0,166.32,0.33,4,0.0,0,0.0,4,0.0,0,0.0,0.0,0.0,2021-11-15
-,-,CuteMiner,764.66,-1.55,1081.71,0.0,105.69,0.52,18,0.0,3,0.0,14,0.0,1,0.0,16.67,0.0,2021-12-05
-,-,jasdrakken,762.5,-1.63,1062.49,0.0,100.0,0.54,36,0.0,6,0.0,29,0.0,1,0.0,16.67,0.0,2019-05-26
-,-,putritralala,762.38,-1.52,1087.32,0.0,108.31,0.51,30,0.0,5,0.0,25,0.0,0,0.0,16.67,0.0,2021-06-02
-,-,deaddams,761.72,-1.98,1010.03,0.0,82.77,0.66,60,0.0,7,0.0,53,0.0,0,0.0,11.67,0.0,2021-03-02
-,-,captanc,760.76,-1.51,1084.67,0.0,107.97,0.5,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2021-10-24
1445,-9,Kaspipos,760.68,-1.41,1108.59,0.0,115.97,0.47,15,0.0,0,0.0,15,0.0,0,0.0,0.0,0.0,2024-12-12
-,-,Dunedrain,759.75,-1.66,1054.67,0.0,98.31,0.55,18,0.0,1,0.0,17,0.0,0,0.0,5.56,0.0,2022-03-06
-,-,Toledator,759.34,-1.36,1118.98,0.0,119.88,0.45,18,0.0,1,0.0,13,0.0,4,0.0,5.56,0.0,2019-09-30
-,-,Diglosgr,759.27,-1.8,1032.42,0.0,91.05,0.6,24,0.0,1,0.0,23,0.0,0,0.0,4.17,0.0,2022-10-30
1446,-8,Zembo,758.62,-1.1,1203.72,0.0,148.37,0.37,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-12-05
-,-,Arual,758.35,-1.96,1009.11,0.0,83.59,0.65,60,0.0,9,0.0,51,0.0,0,0.0,15.0,0.0,2020-05-10
1447,-10,__Alex__,757.71,-2.84,934.11,0.0,58.8,0.95,120,0.0,13,0.0,99,0.0,8,0.0,10.83,0.0,2024-10-01
-,-,gavanoza,756.96,-1.48,1088.74,0.0,110.59,0.49,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2023-04-30
-,-,hs8127,756.16,-1.34,1120.6,0.0,121.48,0.45,9,0.0,0,0.0,9,0.0,0,0.0,0.0,0.0,2023-02-12
-,-,Xunguito,755.89,-0.8,1367.76,0.0,203.96,0.27,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
-,-,john1325,755.88,-2.36,965.51,0.0,69.88,0.79,156,0.0,18,0.0,137,0.0,1,0.0,11.54,0.0,2021-08-08
-,-,Pancake1,754.79,-2.39,960.7,0.0,68.63,0.8,61,0.0,5,0.0,55,0.0,1,0.0,8.2,0.0,2024-08-11
-,-,whitepand,754.48,-1.69,1044.86,0.0,96.79,0.56,18,0.0,0,0.0,18,0.0,0,0.0,0.0,0.0,2021-09-05
1448,-9,CaiChengzhi,753.24,-1.11,1195.55,0.0,147.44,0.37,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-11-14
-,-,Claudio,752.69,-1.74,1034.38,0.0,93.9,0.58,42,0.0,5,0.0,35,0.0,2,0.0,11.9,0.0,2020-02-09
-,-,TroutYossarian,752.42,-1.5,1080.2,0.0,109.26,0.5,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2022-07-29
-,-,Ragnar18,752.14,-1.46,1088.09,0.0,111.98,0.49,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2022-07-29
-,-,Solon,751.2,-0.98,1248.11,0.0,165.64,0.33,4,0.0,0,0.0,4,0.0,0,0.0,0.0,0.0,2021-11-15
-,-,StarFollower,750.9,-1.55,1066.12,0.0,105.07,0.52,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2023-10-29
-,-,Freddy1986,749.07,-0.83,1335.75,0.0,195.56,0.28,4,0.0,1,0.0,3,0.0,0,0.0,25.0,0.0,2021-11-15
1449,-9,amit871,748.55,-1.59,1055.89,0.0,102.45,0.53,16,0.0,1,0.0,14,0.0,1,0.0,6.25,0.0,2024-12-03
-,-,JaneHatke,747.72,-2.6,936.2,0.0,62.83,0.87,216,0.0,19,0.0,196,0.0,1,0.0,8.8,0.0,2022-01-30
-,-,syc8295,745.95,-1.39,1098.34,0.0,117.46,0.46,18,0.0,0,0.0,18,0.0,0,0.0,0.0,0.0,2020-09-27
1450,-9,plamen,745.75,-1.86,1009.54,0.0,87.93,0.62,24,0.0,0,0.0,24,0.0,0,0.0,0.0,0.0,2024-11-13
-,-,timmypolilla92,745.26,-1.34,1110.67,0.0,121.8,0.45,18,0.0,0,0.0,17,0.0,1,0.0,0.0,0.0,2020-06-28
-,-,Kittyclaws,743.83,-1.65,1041.45,0.0,99.21,0.55,18,0.0,0,0.0,18,0.0,0,0.0,0.0,0.0,2021-06-02
-,-,bouzou,743.73,-1.12,1179.2,0.0,145.16,0.37,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2021-01-24
-,-,HostileApostle,739.64,-1.96,990.04,0.0,83.47,0.65,78,0.0,9,0.0,67,0.0,2,0.0,11.54,0.0,2020-03-30
-,-,busti,738.78,-50.77,1455.23,0.0,238.82,16.92,225,0.0,149,0.0,76,0.0,0,0.0,66.22,0.0,2023-11-17
-,-,JasonZhang0826,738.66,-1.48,1070.44,0.0,110.59,0.49,12,0.0,0,0.0,11,0.0,1,0.0,0.0,0.0,2022-05-01
-,-,fedevet86,738.32,-1.67,1032.7,0.0,98.13,0.56,18,0.0,0,0.0,14,0.0,4,0.0,0.0,0.0,2022-06-05
-,-,Fad23,737.38,-1.31,1110.98,0.0,124.53,0.44,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2018-06-17
-,-,Masaka,737.12,-1.64,1036.93,0.0,99.94,0.55,36,0.0,4,0.0,32,0.0,0,0.0,11.11,0.0,2021-03-02
1451,-9,Kugi,737.04,-1.59,1044.93,0.0,102.63,0.53,15,0.0,0,0.0,15,0.0,0,0.0,0.0,0.0,2024-12-17
-,-,disszy,736.61,-1.32,1107.27,0.0,123.55,0.44,12,0.0,0,0.0,12,0.0,0,0.0,0.0,0.0,2021-04-25
1452,-9,jimlaughs64,735.91,-1.49,1066.03,0.0,110.04,0.5,15,0.0,2,0.0,13,0.0,0,0.0,13.33,0.0,2024-12-18
-,-,Wicked_Liz,733.71,-1.35,1097.26,0.0,121.19,0.45,15,0.0,3,0.0,12,0.0,0,0.0,20.0,0.0,2024-01-16
-,-,xinjv,732.22,-1.66,1027.85,0.0,98.54,0.55,18,0.0,0,0.0,18,0.0,0,0.0,0.0,0.0,2021-12-05
1453,-9,Tapio,731.78,-1.65,1029.31,0.0,99.18,0.55,30,0.0,3,0.0,27,0.0,0,0.0,10.0,0.0,2024-12-09
1454,-9,StefanOkrzeja,731.48,-1.47,1064.41,0.0,110.98,0.49,15,0.0,0,0.0,15,0.0,0,0.0,0.0,0.0,2024-12-12
-,-,hewb2006,731.16,-1.78,1007.51,0.0,92.12,0.59,46,0.0,3,0.0,41,0.0,2,0.0,6.52,0.0,2021-11-15
-,-,Elionoir,730.95,-1.6,1037.94,0.0,102.33,0.53,18,0.0,5,0.0,13,0.0,0,0.0,27.78,0.0,2022-09-04
