Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
1032,-86,Devius,1208.87,0.0,1497.07,0.0,96.07,0.0,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2024-07-01
1033,178,Pants101,1208.55,212.61,1598.46,-67.04,129.97,-93.22,8,6.0,5,3.0,3,3.0,0,0.0,62.5,-37.5,2025-01-20
1034,-78,Asperins,1208.42,8.4,1345.96,-10.03,45.85,-6.14,76,16.0,28,6.0,48,10.0,0,0.0,36.84,0.17,2025-02-04
-,-,vosos,1208.31,0.0,1479.25,0.0,90.32,0.0,30,0.0,19,0.0,11,0.0,0,0.0,63.33,0.0,2021-08-08
1035,-117,Rebel_Rebs,1208.18,-19.02,1356.11,-28.21,49.31,-3.06,60,6.0,27,1.0,32,5.0,1,0.0,45.0,-3.15,2025-02-03
1036,-120,TheYoungDutch,1208.17,-19.87,1362.66,-28.33,51.5,-2.82,66,6.0,24,1.0,41,5.0,1,0.0,36.36,-1.97,2025-01-23
-,-,Engelpopengel,1208.01,0.0,1443.53,0.0,78.51,0.0,30,0.0,15,0.0,15,0.0,0,0.0,50.0,0.0,2022-03-06
-,-,SonnyBB,1207.66,0.0,1473.09,0.0,88.48,0.0,24,0.0,16,0.0,8,0.0,0,0.0,66.67,0.0,2022-01-30
1037,-110,JohnyT,1207.31,-15.06,1467.53,-65.73,86.74,-16.89,20,6.0,9,1.0,11,5.0,0,0.0,45.0,-12.14,2025-01-17
-,-,wisteria,1207.3,0.0,1324.85,0.0,39.18,0.0,224,0.0,83,0.0,138,0.0,3,0.0,37.05,0.0,2023-12-03
-,-,ActuaryKing,1207.05,0.0,1429.37,0.0,74.1,0.0,60,0.0,29,0.0,31,0.0,0,0.0,48.33,0.0,2021-03-02
-,-,Alyx,1206.94,0.0,1426.92,0.0,73.33,0.0,54,0.0,23,0.0,30,0.0,1,0.0,42.59,0.0,2021-03-02
1038,-40,RobinTheDragon,1206.82,25.57,1379.28,15.03,57.49,-3.51,54,8.0,25,5.0,29,3.0,0,0.0,46.3,2.82,2025-01-26
-,-,DalHangAri,1206.54,0.0,1413.12,0.0,68.86,0.0,54,0.0,26,0.0,27,0.0,1,0.0,48.15,0.0,2022-06-05
1039,new,Dread_84,1206.25,756.25,1578.49,78.49,124.08,124.08,12,12.0,6,6.0,6,6.0,0,0.0,50.0,50.0,2025-01-25
1040,new,cymerdown,1205.91,755.91,1679.48,179.48,157.86,157.86,6,6.0,5,5.0,1,1.0,0,0.0,83.33,83.33,2025-01-14
-,-,Amstrid,1205.78,0.0,1421.41,0.0,71.88,0.0,42,0.0,19,0.0,23,0.0,0,0.0,45.24,0.0,2023-01-15
1041,-169,nge,1205.71,-40.51,1464.61,-124.07,86.3,-27.86,24,12.0,11,4.0,13,8.0,0,0.0,45.83,-12.5,2025-01-31
-,-,hwang,1205.29,0.0,1536.39,0.0,110.37,0.0,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2023-03-01
-,-,forthetop,1205.07,0.0,1513.16,0.0,102.7,0.0,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2020-09-06
-,-,sleepytown,1204.98,0.0,1367.02,0.0,54.01,0.0,78,0.0,32,0.0,45,0.0,1,0.0,41.03,0.0,2023-02-05
-,-,Fall87,1204.57,0.0,1370.09,0.0,55.17,0.0,96,0.0,40,0.0,56,0.0,0,0.0,41.67,0.0,2022-03-06
-,-,Fler,1203.44,0.0,1428.63,0.0,75.06,0.0,66,0.0,30,0.0,35,0.0,1,0.0,45.45,0.0,2020-09-13
1042,-54,xeveli,1203.43,16.71,1311.1,10.62,35.89,-2.03,190,14.0,63,6.0,127,8.0,0,0.0,33.16,0.77,2025-02-01
-,-,MetaWiz,1202.91,0.0,1340.95,0.0,46.02,0.0,180,0.0,66,0.0,114,0.0,0,0.0,36.67,0.0,2023-04-30
-,-,Johannes_n94,1202.75,0.0,1467.83,0.0,88.36,0.0,22,0.0,11,0.0,11,0.0,0,0.0,50.0,0.0,2023-06-28
1043,-39,Nanu,1202.69,23.47,1522.58,-166.81,106.63,-63.43,12,8.0,5,2.0,7,6.0,0,0.0,41.67,-33.33,2025-01-17
1044,-52,Dienekes,1202.56,16.56,1281.82,11.9,26.42,-1.55,512,24.0,165,12.0,343,11.0,4,1.0,32.23,0.88,2025-02-13
-,-,Splitx,1202.52,0.0,1383.92,0.0,60.47,0.0,78,0.0,28,0.0,46,0.0,4,0.0,35.9,0.0,2021-10-24
-,-,norkle,1202.25,0.0,1403.38,0.0,67.04,0.0,72,0.0,26,0.0,44,0.0,2,0.0,36.11,0.0,2021-06-02
1045,-93,Elendil,1202.15,0.0,1335.45,0.0,44.44,0.0,174,0.0,70,0.0,103,0.0,1,0.0,40.23,0.0,2024-09-04
1046,-88,RJonkers,1201.82,3.05,1292.57,-1.36,30.25,-1.47,314,18.0,110,6.0,203,12.0,1,0.0,35.03,-0.11,2025-02-13
-,-,Mandrillus,1201.73,0.0,1449.39,0.0,82.55,0.0,24,0.0,11,0.0,13,0.0,0,0.0,45.83,0.0,2023-03-01
-,-,ShifuZan,1201.66,0.0,1461.64,0.0,86.66,0.0,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2021-10-24
1047,-93,Alfonsillo,1201.56,0.0,1364.82,0.0,54.42,0.0,52,0.0,18,0.0,34,0.0,0,0.0,34.62,0.0,2024-10-29
-,-,Rivendell,1201.24,0.0,1340.73,0.0,46.5,0.0,186,0.0,67,0.0,118,0.0,1,0.0,36.02,0.0,2024-02-23
1048,249,clickk,1199.74,356.62,1584.06,206.22,128.11,-50.13,12,8.0,6,5.0,6,3.0,0,0.0,50.0,25.0,2025-01-21
-,-,Pluppo,1199.41,0.0,1439.3,0.0,79.97,0.0,36,0.0,17,0.0,19,0.0,0,0.0,47.22,0.0,2021-09-05
1049,-74,Grandnewby,1198.64,7.39,1406.22,-13.45,69.19,-6.95,30,6.0,14,2.0,16,4.0,0,0.0,46.67,-3.33,2025-01-13
1050,-91,T-dawg,1198.54,0.0,1506.88,0.0,102.78,0.0,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2024-09-15
-,-,Roksis,1198.53,0.0,1337.29,0.0,46.25,0.0,192,0.0,73,0.0,119,0.0,0,0.0,38.02,0.0,2023-01-15
-,-,master176281,1198.08,0.0,1329.81,0.0,43.91,0.0,236,0.0,95,0.0,137,0.0,4,0.0,40.25,0.0,2023-02-12
1051,268,J-Dawg,1197.93,398.42,1524.53,88.22,108.87,-103.4,12,10.0,6,5.0,6,5.0,0,0.0,50.0,0.0,2025-01-23
1052,-90,jdl,1197.47,0.0,1310.52,0.0,37.68,0.0,242,0.0,86,0.0,153,0.0,3,0.0,35.54,0.0,2024-04-28
-,-,Mochi1214,1197.27,0.0,1545.5,0.0,116.08,0.0,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2024-02-23
1053,107,thegruffalo,1196.93,140.23,1531.92,-35.68,111.66,-58.64,12,8.0,6,3.0,6,5.0,0,0.0,50.0,-25.0,2025-01-24
-,-,Brzoza,1196.75,0.0,1411.59,0.0,71.61,0.0,42,0.0,20,0.0,22,0.0,0,0.0,47.62,0.0,2021-04-25
1054,226,Minkus,1196.72,321.03,1522.64,34.69,108.64,-95.44,12,10.0,8,7.0,4,3.0,0,0.0,66.67,16.67,2025-01-20
-,-,Alnur,1196.49,0.0,1363.6,0.0,55.7,0.0,68,0.0,29,0.0,39,0.0,0,0.0,42.65,0.0,2023-05-14
1055,-91,T.KAZ3-1,1196.44,0.0,1381.4,0.0,61.65,0.0,48,0.0,25,0.0,23,0.0,0,0.0,52.08,0.0,2024-10-29
1056,-91,The_strategiser,1196.36,0.0,1401.62,0.0,68.42,0.0,32,0.0,12,0.0,18,0.0,2,0.0,37.5,0.0,2024-09-15
1057,-91,Glamdring,1196.03,-0.06,1301.89,-4.77,35.28,-1.57,294,12.0,116,3.0,175,9.0,3,0.0,39.46,-0.61,2025-01-26
1058,-68,Rob51,1195.95,9.57,1298.71,4.73,34.25,-1.61,252,12.0,93,5.0,159,7.0,0,0.0,36.9,0.23,2025-02-09
1059,-91,Lennart,1195.93,0.0,1407.53,0.0,70.53,0.0,50,0.0,21,0.0,29,0.0,0,0.0,42.0,0.0,2024-04-04
1060,-125,DVDripXvid,1195.73,-22.4,1508.79,-154.23,104.35,-43.95,12,6.0,6,1.0,6,5.0,0,0.0,50.0,-33.33,2025-02-01
-,-,Misio,1195.19,0.0,1456.75,0.0,87.19,0.0,36,0.0,18,0.0,18,0.0,0,0.0,50.0,0.0,2020-11-08
1061,-90,joniboni,1195.1,0.0,1489.1,0.0,98.0,0.0,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2024-04-04
-,-,Graankoning,1194.92,0.0,1380.4,0.0,61.83,0.0,60,0.0,25,0.0,34,0.0,1,0.0,41.67,0.0,2023-02-12
1062,-90,marialy,1194.85,0.0,1441.17,0.0,82.11,0.0,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2024-10-29
1063,264,Kunizial,1194.81,407.49,1577.14,255.05,127.44,-50.81,12,8.0,6,5.0,6,3.0,0,0.0,50.0,25.0,2025-02-01
1064,-81,Everex,1194.17,7.27,1291.97,2.78,32.6,-1.5,306,14.0,107,5.0,197,9.0,2,0.0,34.97,0.04,2025-01-22
-,-,Dave8,1193.84,0.0,1498.94,0.0,101.7,0.0,18,0.0,11,0.0,7,0.0,0,0.0,61.11,0.0,2021-12-05
1065,new,TopDog,1193.82,743.82,1540.38,40.38,115.52,115.52,12,12.0,8,8.0,4,4.0,0,0.0,66.67,66.67,2025-01-30
-,-,Daniel87,1193.79,0.0,1474.88,0.0,93.7,0.0,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2021-01-24
1066,139,lukejones82,1193.5,187.77,1561.57,-102.15,122.69,-96.64,8,6.0,4,2.0,4,4.0,0,0.0,50.0,-50.0,2025-01-24
-,-,Martinsunbeam,1193.2,0.0,1361.63,0.0,56.14,0.0,102,0.0,42,0.0,59,0.0,1,0.0,41.18,0.0,2022-06-05
1067,-184,SullyWully,1193.16,-50.74,1423.95,-83.97,76.93,-11.08,30,6.0,14,1.0,16,5.0,0,0.0,46.67,-7.5,2025-01-25
1068,-119,Gr33ny,1192.54,-13.5,1275.52,-17.71,27.66,-1.41,416,18.0,149,4.0,266,14.0,1,0.0,35.82,-0.61,2025-02-12
-,-,RooK666,1192.48,0.0,1660.61,0.0,156.04,0.0,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2021-09-05
1069,-95,Viler,1192.28,0.0,1352.0,0.0,53.24,0.0,96,0.0,37,0.0,58,0.0,1,0.0,38.54,0.0,2024-03-03
-,-,Abssalom,1192.21,0.0,1551.41,0.0,119.73,0.0,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2023-12-03
1070,-56,sbaro,1192.16,20.14,1360.28,10.92,56.04,-3.07,102,8.0,39,3.0,62,5.0,1,0.0,38.24,-0.06,2025-02-05
1071,-71,Dimitris,1191.94,11.06,1281.28,8.5,29.78,-0.86,330,12.0,105,4.0,221,7.0,4,1.0,31.82,0.06,2025-01-20
1072,unretired,gwfalcon,1191.59,137.16,1425.81,72.48,78.07,-21.56,30,12.0,14,7.0,16,5.0,0,0.0,46.67,7.78,2025-01-27
-,-,P-Funk,1191.56,0.0,1448.67,0.0,85.7,0.0,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2022-09-04
1073,-110,TaoTeo,1191.07,-5.65,1299.1,-7.17,36.01,-0.51,326,4.0,114,0.0,211,4.0,1,0.0,34.97,-0.43,2025-01-26
1074,-24,Igelkotten,1189.86,39.49,1420.53,-3.99,76.89,-14.5,26,8.0,12,4.0,14,4.0,0,0.0,46.15,1.71,2025-01-31
1075,-151,Serenicus,1189.29,-34.45,1563.04,-157.85,124.59,-41.13,12,6.0,7,2.0,5,4.0,0,0.0,58.33,-25.0,2025-01-25
1076,-28,JJsDad,1188.89,37.68,1504.26,-72.7,105.12,-36.79,12,6.0,6,2.0,6,4.0,0,0.0,50.0,-16.67,2025-01-24
-,-,Locto,1188.54,0.0,1372.74,0.0,61.4,0.0,84,0.0,35,0.0,49,0.0,0,0.0,41.67,0.0,2021-08-08
-,-,Iba,1188.44,0.0,1341.43,0.0,51.0,0.0,144,0.0,56,0.0,87,0.0,1,0.0,38.89,0.0,2022-12-04
1077,-99,Sprox,1188.11,0.0,1495.72,0.0,102.54,0.0,14,0.0,7,0.0,7,0.0,0,0.0,50.0,0.0,2024-04-04
-,-,Tombo,1187.87,0.0,1618.96,0.0,143.7,0.0,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2023-04-04
-,-,boltar,1187.67,0.0,1415.47,0.0,75.93,0.0,48,0.0,20,0.0,28,0.0,0,0.0,41.67,0.0,2020-11-08
1078,-77,Francis88,1187.62,6.9,1321.08,2.11,44.49,-1.6,120,6.0,38,2.0,82,4.0,0,0.0,31.67,0.09,2025-01-11
-,-,GrandHedgehog,1187.58,0.0,1472.3,0.0,94.91,0.0,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2023-01-15
-,-,SandorClegan,1187.42,0.0,1509.31,0.0,107.3,0.0,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2020-12-02
1079,-99,draxius,1187.24,0.0,1412.09,0.0,74.95,0.0,32,0.0,14,0.0,18,0.0,0,0.0,43.75,0.0,2024-04-04
1080,-96,kwerra,1187.17,0.29,1314.69,-4.3,42.51,-1.53,128,6.0,48,2.0,80,4.0,0,0.0,37.5,-0.2,2025-01-23
-,-,alienchick,1186.94,0.0,1389.39,0.0,67.48,0.0,54,0.0,21,0.0,32,0.0,1,0.0,38.89,0.0,2021-08-08
1081,-96,KrolKarol,1186.87,0.0,1489.49,0.0,100.87,0.0,18,0.0,8,0.0,10,0.0,0,0.0,44.44,0.0,2024-04-04
-,-,Faustoguby,1186.85,0.0,1321.96,0.0,45.04,0.0,154,0.0,57,0.0,95,0.0,2,0.0,37.01,0.0,2024-02-23
-,-,Liosan,1186.74,0.0,1346.94,0.0,53.4,0.0,102,0.0,44,0.0,58,0.0,0,0.0,43.14,0.0,2022-10-30
-,-,pyjamarama,1186.43,0.0,1567.42,0.0,127.0,0.0,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2020-09-13
-,-,Bendor,1186.42,0.0,1364.44,0.0,59.34,0.0,96,0.0,39,0.0,57,0.0,0,0.0,40.62,0.0,2021-09-05
-,-,Thomas91,1186.29,0.0,1379.64,0.0,64.45,0.0,66,0.0,27,0.0,37,0.0,2,0.0,40.91,0.0,2021-12-05
-,-,awh1979,1186.05,0.0,1334.93,0.0,49.62,0.0,140,0.0,50,0.0,89,0.0,1,0.0,35.71,0.0,2023-03-01
-,-,Sephiroth83,1185.69,0.0,1372.49,0.0,62.27,0.0,78,0.0,31,0.0,45,0.0,2,0.0,39.74,0.0,2021-09-05
-,-,Tutux,1185.56,0.0,1313.25,0.0,42.57,0.0,154,0.0,52,0.0,96,0.0,6,0.0,33.77,0.0,2024-01-28
1082,150,CountFab,1185.39,220.52,1536.9,132.29,117.17,-29.41,12,6.0,7,5.0,5,1.0,0,0.0,58.33,25.0,2025-01-21
1083,-90,Benici,1185.38,0.0,1511.37,0.0,108.66,0.0,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2024-04-04
1084,-111,Palace,1185.26,-9.19,1411.27,-41.2,75.34,-10.67,30,8.0,11,2.0,18,5.0,1,1.0,36.67,-4.24,2025-01-25
-,-,MySAK,1184.87,0.0,1366.59,0.0,60.57,0.0,78,0.0,30,0.0,45,0.0,3,0.0,38.46,0.0,2021-09-05
-,-,nexpyru,1184.75,0.0,1348.77,0.0,54.67,0.0,76,0.0,33,0.0,42,0.0,1,0.0,43.42,0.0,2023-07-15
-,-,Swaraj,1184.62,0.0,1396.13,0.0,70.5,0.0,48,0.0,23,0.0,25,0.0,0,0.0,47.92,0.0,2022-06-05
1085,-103,LadyValaria,1184.33,-2.68,1273.99,-7.79,29.89,-1.7,312,18.0,98,5.0,210,13.0,4,0.0,31.41,-0.22,2025-02-12
1086,new,SwedishFish,1184.14,734.14,1600.66,100.66,138.84,138.84,6,6.0,4,4.0,2,2.0,0,0.0,66.67,66.67,2024-12-11
1087,23,Horsard,1183.98,79.46,1385.88,58.94,67.3,-6.84,60,10.0,18,5.0,41,5.0,1,0.0,30.0,4.0,2025-01-23
1088,-92,PedrinhoPT,1183.98,0.0,1474.92,0.0,96.98,0.0,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2024-04-04
-,-,Hunkwithsomefunk,1183.94,0.0,1527.6,0.0,114.55,0.0,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2021-04-25
1089,-82,tysat,1183.83,6.46,1321.88,-0.13,46.02,-2.2,110,6.0,41,3.0,68,3.0,1,0.0,37.27,0.73,2025-01-18
-,-,themightyboost,1183.58,0.0,1711.8,0.0,176.07,0.0,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2019-12-15
1090,-129,Thyrus,1183.35,-14.22,1282.96,-19.1,33.2,-1.63,208,14.0,67,1.0,140,13.0,1,0.0,32.21,-1.81,2025-02-17
-,-,Cope,1183.17,0.0,1438.93,0.0,85.25,0.0,30,0.0,14,0.0,16,0.0,0,0.0,46.67,0.0,2021-03-02
1091,20,mezerrrrr,1182.95,79.45,1538.24,-245.4,118.43,-108.28,12,10.0,6,4.0,6,6.0,0,0.0,50.0,-50.0,2025-01-22
1092,-116,J-dog,1182.93,-7.17,1282.51,-14.21,33.19,-2.35,210,18.0,73,4.0,135,14.0,2,0.0,34.76,-1.18,2025-02-09
-,-,Jmstoic,1182.79,0.0,1334.59,0.0,50.6,0.0,144,0.0,52,0.0,91,0.0,1,0.0,36.11,0.0,2024-02-23
-,-,BusyBeaver,1182.44,0.0,1644.65,0.0,154.07,0.0,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2020-08-02
1093,-12,Bulb,1182.27,57.55,1405.12,20.34,74.28,-12.4,36,12.0,13,4.0,22,8.0,1,0.0,36.11,-1.39,2025-01-31
-,-,Foloppo_Monty,1181.87,0.0,1466.57,0.0,94.9,0.0,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2020-12-02
1094,-50,Izio,1181.43,27.47,1284.37,22.4,34.31,-1.69,240,12.0,75,7.0,163,5.0,2,0.0,31.25,1.43,2025-02-07
-,-,Samus,1181.28,0.0,1443.97,0.0,87.56,0.0,30,0.0,11,0.0,19,0.0,0,0.0,36.67,0.0,2020-12-02
1095,-96,nosnah,1181.12,0.0,1277.06,0.0,31.98,0.0,418,0.0,144,0.0,272,0.0,2,0.0,34.45,0.0,2024-06-16
-,-,ALANGOGMAN,1180.84,0.0,1366.01,0.0,61.72,0.0,72,0.0,29,0.0,43,0.0,0,0.0,40.28,0.0,2022-01-30
-,-,Nyalala,1180.82,0.0,1704.54,0.0,174.58,0.0,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2020-03-15
1096,-102,bobcatbob,1180.11,-4.97,1264.85,-9.13,28.25,-1.38,344,20.0,112,5.0,230,15.0,2,0.0,32.56,-0.46,2025-02-10
1097,new,Brett13,1179.24,729.24,1562.46,62.46,127.74,127.74,8,8.0,6,6.0,2,2.0,0,0.0,75.0,75.0,2025-01-26
1098,-51,FabioBE81,1179.22,27.95,1280.92,22.27,33.9,-1.89,216,16.0,71,8.0,145,8.0,0,0.0,32.87,1.37,2025-01-30
-,-,nasing,1179.19,0.0,1443.38,0.0,88.07,0.0,36,0.0,15,0.0,21,0.0,0,0.0,41.67,0.0,2023-01-15
1099,-94,lavasija,1179.04,0.0,1335.88,0.0,52.28,0.0,60,0.0,24,0.0,35,0.0,1,0.0,40.0,0.0,2024-10-29
-,-,gxmarantes,1178.81,0.0,1711.67,0.0,177.62,0.0,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2019-09-30
-,-,MGdesmadre,1178.59,0.0,1393.76,0.0,71.72,0.0,48,0.0,23,0.0,24,0.0,1,0.0,47.92,0.0,2022-03-06
-,-,scrambled,1178.55,0.0,1349.63,0.0,57.03,0.0,108,0.0,47,0.0,60,0.0,1,0.0,43.52,0.0,2021-10-24
1100,206,Otto_von_Bismarck,1177.86,355.64,1550.93,200.61,124.36,-51.68,12,8.0,6,5.0,6,3.0,0,0.0,50.0,25.0,2025-01-31
-,-,Ender_Wiggin,1177.71,0.0,1522.35,0.0,114.88,0.0,12,0.0,6,0.0,6,0.0,0,0.0,50.0,0.0,2020-12-02
-,-,orangeextract,1177.43,0.0,1329.91,0.0,50.83,0.0,114,0.0,45,0.0,67,0.0,2,0.0,39.47,0.0,2022-10-30
1101,-66,Jesaphi,1176.8,17.67,1289.27,8.66,37.49,-3.0,174,20.0,59,6.0,112,13.0,3,1.0,33.91,-0.51,2025-02-10
1102,-94,icecreamsushi,1176.69,0.0,1578.97,0.0,134.09,0.0,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2024-09-15
1103,-146,Exile,1176.56,-22.38,1306.27,-28.54,43.23,-2.06,116,8.0,40,0.0,74,8.0,2,0.0,34.48,-2.56,2025-01-31
-,-,FeedmeHR,1176.56,0.0,1668.8,0.0,164.08,0.0,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2020-06-28
1104,130,rofler31337,1176.49,215.89,1517.33,-121.11,113.61,-112.33,12,10.0,6,4.0,6,6.0,0,0.0,50.0,-50.0,2025-01-25
1105,-110,BerdBlond,1176.11,-8.76,1264.53,-13.04,29.48,-1.43,330,18.0,112,4.0,216,14.0,2,0.0,33.94,-0.68,2025-02-20
1106,-100,marizee412,1175.71,-2.2,1274.17,-4.15,32.82,-0.65,304,6.0,86,1.0,217,5.0,1,0.0,28.29,-0.23,2025-01-26
1107,120,Voras,1175.42,197.25,1502.46,-100.5,109.01,-99.25,12,10.0,6,5.0,5,5.0,1,0.0,50.0,0.0,2025-01-22
1108,156,honne,1175.22,269.9,1499.55,-18.72,108.11,-96.21,12,10.0,5,4.0,6,5.0,1,1.0,41.67,-8.33,2025-01-20
1109,new,NateH,1174.39,724.39,1505.92,5.92,110.51,110.51,12,12.0,5,5.0,7,7.0,0,0.0,41.67,41.67,2025-01-26
-,-,Deremfi,1173.99,0.0,1485.15,0.0,103.72,0.0,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2021-03-02
-,-,MP87,1173.88,0.0,1451.49,0.0,92.53,0.0,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2024-02-23
1110,unretired,LeonardoDaVinci016,1173.41,240.16,1469.52,187.34,98.7,-17.61,20,8.0,8,5.0,12,3.0,0,0.0,40.0,15.0,2025-02-01
-,-,ivanvanya,1173.33,0.0,1658.89,0.0,161.85,0.0,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2023-06-04
1111,-98,Yunseok,1172.65,0.0,1401.54,0.0,76.3,0.0,30,0.0,11,0.0,19,0.0,0,0.0,36.67,0.0,2024-04-04
-,-,niTRox,1172.6,0.0,1410.79,0.0,79.4,0.0,36,0.0,17,0.0,19,0.0,0,0.0,47.22,0.0,2021-06-02
-,-,varro,1172.32,0.0,1413.72,0.0,80.47,0.0,42,0.0,19,0.0,22,0.0,1,0.0,45.24,0.0,2019-12-22
-,-,joelo,1171.65,0.0,1414.29,0.0,80.88,0.0,42,0.0,16,0.0,26,0.0,0,0.0,38.1,0.0,2020-12-02
-,-,PietroLiVoti,1171.43,0.0,1377.73,0.0,68.77,0.0,60,0.0,23,0.0,37,0.0,0,0.0,38.33,0.0,2020-09-06
-,-,Semicolon42,1171.02,0.0,1388.46,0.0,72.48,0.0,36,0.0,15,0.0,21,0.0,0,0.0,41.67,0.0,2023-07-30
-,-,Yugoslavia,1170.54,0.0,1433.22,0.0,87.56,0.0,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2021-10-24
1112,-96,jerre8,1170.13,0.0,1463.84,0.0,97.9,0.0,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2024-04-04
1113,-49,Jocik,1170.02,30.62,1418.75,3.69,82.91,-8.98,26,6.0,10,3.0,16,3.0,0,0.0,38.46,3.46,2025-01-20
1114,245,DerIch86,1169.92,454.45,1499.51,97.46,109.86,-119.0,12,10.0,7,6.0,5,4.0,0,0.0,58.33,8.33,2025-01-20
-,-,Mikio,1169.85,0.0,1480.23,0.0,103.46,0.0,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2020-12-02
1115,-33,jandaron,1169.78,45.18,1416.83,19.39,82.35,-8.6,24,4.0,9,2.0,15,2.0,0,0.0,37.5,2.5,2024-12-15
1116,18,Shiffdog,1169.0,82.32,1343.91,72.87,58.3,-3.15,60,6.0,20,5.0,40,1.0,0,0.0,33.33,5.55,2025-01-26
1117,-98,fraction,1168.37,0.0,1311.37,0.0,47.67,0.0,170,0.0,58,0.0,110,0.0,2,0.0,34.12,0.0,2024-04-04
-,-,juancho1976,1168.23,0.0,1336.27,0.0,56.01,0.0,108,0.0,44,0.0,64,0.0,0,0.0,40.74,0.0,2024-02-23
-,-,PocketAmazing,1168.03,0.0,1456.12,0.0,96.03,0.0,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2024-02-23
-,-,MrMacacavoy,1167.66,0.0,1453.65,0.0,95.33,0.0,18,0.0,7,0.0,11,0.0,0,0.0,38.89,0.0,2023-04-16
-,-,Lopesllm,1167.57,0.0,1400.31,0.0,77.58,0.0,48,0.0,17,0.0,30,0.0,1,0.0,35.42,0.0,2020-09-06
1118,-47,Bonneville22,1167.4,33.6,1323.41,23.65,52.0,-3.32,58,6.0,22,4.0,36,2.0,0,0.0,37.93,3.31,2025-01-24
-,-,ColdSpark,1167.22,0.0,1421.78,0.0,84.85,0.0,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2022-01-30
1119,-21,Tenebrane,1167.09,55.45,1390.88,15.73,74.6,-13.24,30,8.0,12,4.0,18,4.0,0,0.0,40.0,3.64,2025-01-26
1120,-109,Kruch,1167.08,-6.79,1251.22,-11.13,28.05,-1.45,446,20.0,155,5.0,286,14.0,5,1.0,34.75,-0.46,2025-02-09
-,-,gengelstein,1166.67,0.0,1467.2,0.0,100.18,0.0,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2021-03-02
1121,-90,Korsus,1166.63,6.18,1307.2,-8.89,46.85,-5.02,78,12.0,28,5.0,50,7.0,0,0.0,35.9,1.05,2025-01-31
-,-,sam4sam4sam,1166.55,0.0,1402.63,0.0,78.7,0.0,30,0.0,14,0.0,15,0.0,1,0.0,46.67,0.0,2023-07-30
1122,-120,sbronzisjhonson,1166.42,-13.61,1283.11,-17.08,38.9,-1.16,168,6.0,52,0.0,113,6.0,3,0.0,30.95,-1.15,2025-01-10
-,-,swiftchan,1166.25,0.0,1718.96,0.0,184.24,0.0,6,0.0,5,0.0,1,0.0,0,0.0,83.33,0.0,2020-06-28
1123,-69,alcardonac,1165.32,16.96,1286.8,6.7,40.49,-3.42,136,18.0,44,5.0,92,13.0,0,0.0,32.35,-0.7,2025-02-02
1124,-78,BGTigger,1164.95,13.35,1275.55,7.3,36.87,-2.02,142,14.0,51,5.0,90,9.0,1,0.0,35.92,-0.02,2025-02-01
-,-,Essios,1164.83,0.0,1502.54,0.0,112.57,0.0,18,0.0,7,0.0,10,0.0,1,0.0,38.89,0.0,2021-03-02
